암호화요양기호,요양기관명,종별코드,종별코드명,시도코드,시도코드명,시군구코드,시군구코드명,읍면동,우편번호,주소,전화번호,병원홈페이지,개설일자,총의사수,의과일반의 인원수,의과인턴 인원수,의과레지던트 인원수,의과전문의 인원수,치과일반의 인원수,치과인턴 인원수,치과레지던트 인원수,치과전문의 인원수,한방일반의 인원수,한방인턴 인원수,한방레지던트 인원수,한방전문의 인원수,조산사 인원수,좌표(X),좌표(Y),진료과목코드
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxOTYxIzUxIyQxIyQxIyQ3MiQzNjEwMDIjODEjJDEjJDYjJDgz,문용식치과의원,51,치과의원,310000,경기,310401,성남수정구,신흥동,13345,"경기도 성남시 수정구 산성대로 207, (신흥동, 에드모스)",031-757-2877,,20060607,1,0,0,0,0,1,0,0,0,0,0,0,0,0,127.1407776,37.4380522,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxOTYxIzMxIyQyIyQ3IyQwMCQ0NjE0ODEjNjEjJDEjJDgjJDgz,문치과의원,51,치과의원,310000,경기,310403,성남분당구,이매동,13568,"경기도 성남시 분당구 서현로 181, 303호 (이매동, 한신아파트단지내상가)",031-704-4812,,19940223,1,0,0,0,0,1,0,0,0,0,0,0,0,0,127.1260721,37.3884168,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNTgxMzUxIzUxIyQxIyQxIyQxMyQyNjE4MzIjNDEjJDEjJDQjJDgz,미금세브란스치과의원,51,치과의원,310000,경기,310403,성남분당구,구미동,13630,"경기도 성남시 분당구 성남대로 151, 분당엠코헤리츠 213,213-1,214호 (구미동)",031-604-2875,,20221107,2,0,0,0,0,2,0,0,0,0,0,0,0,0,127.1083133,37.3493317,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxOTYxIzIxIyQxIyQxIyQ2MiQzNjE4MzIjNDEjJDEjJDgjJDgz,미금치과의원,51,치과의원,310000,경기,310403,성남분당구,구미동,13627,"경기도 성남시 분당구 돌마로90번길 4, 302호 (구미동, 엘레강스프라자)",031-715-2875,,20030429,1,0,0,0,0,1,0,0,0,0,0,0,0,0,127.1117351,37.3497133,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNTgxMzUxIzUxIyQxIyQ1IyQ5OSQzNjEyMjIjNDEjJDEjJDQjJDgz,미담치과의원,51,치과의원,310000,경기,310402,성남중원구,상대원동,13207,"경기도 성남시 중원구 사기막골로 124, (상대원동)",031-776-3939,,20070221,1,0,0,0,0,0,0,0,1,0,0,0,0,0,127.1776495,37.4403449,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxMTkxIzQxIyQxIyQ3IyQ4MiQzNjE4MzIjNTEjJDEjJDYjJDgz,미래치과의원,51,치과의원,310000,경기,310402,성남중원구,성남동,13376,"경기도 성남시 중원구 성남대로 1137, 2층 (성남동)",031-754-3733,,20010906,2,0,0,0,0,2,0,0,0,0,0,0,0,0,127.1287536,37.4312874,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNTgxMzUxIzQxIyQxIyQ3IyQ4MiQ0NjE0ODEjNTEjJDEjJDIjJDgz,미루나무치과의원,51,치과의원,310000,경기,310403,성남분당구,판교동,13477,"경기도 성남시 분당구 운중로 249, 501호 (판교동)",031-8016-9430,,19930107,1,0,0,0,0,1,0,0,0,0,0,0,0,0,127.0906976,37.3896478,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxOTYxIzUxIyQxIyQxIyQ3MiQzNjEwMDIjNDEjJDEjJDgjJDgz,미서울치과의원,51,치과의원,310000,경기,310403,성남분당구,구미동,13627,"경기도 성남시 분당구 돌마로 86, 2동 301,302호 (구미동, 엘레강스프라자)",031-713-2872,http://miseoul.kr/,20001110,2,0,0,0,0,0,0,0,2,0,0,0,0,0,127.1112912,37.3497105,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxNzAyIzIxIyQxIyQ1IyQ2MiQzNjEwMDIjNDEjJDEjJDgjJDgz,미소고운치과의원,51,치과의원,310000,경기,310403,성남분당구,이매동,13566,"경기도 성남시 분당구 판교로 478, 301호 (이매동, 금강프라자)",031-705-2875,,20010521,1,0,0,0,0,1,0,0,0,0,0,0,0,0,127.1269369,37.4051509,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxMzUxIzIxIyQxIyQ5IyQ4OSQ0NjE0ODEjNjEjJDEjJDQjJDgz,미소담치과의원,51,치과의원,310000,경기,310403,성남분당구,서현동,13589,"경기도 성남시 분당구 중앙공원로40번길 4, 현대카스올림픽골프파크 211호 (서현동)",031-704-3321,,20020829,1,0,0,0,0,0,0,0,1,0,0,0,0,0,127.1294215,37.3803092,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNTgxMzUxIzExIyQxIyQ3IyQ3MiQyNjEyMjIjODEjJDEjJDIjJDgz,미소더함치과교정과치과의원,51,치과의원,310000,경기,310401,성남수정구,신흥동,13353,"경기도 성남시 수정구 산성대로 267, 신흥역시네마타워 4층 406호~409호 (신흥동)",031-602-2228,,20190809,2,0,0,0,0,0,0,0,2,0,0,0,0,0,127.1464467,37.441324,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxMzUxIzUxIyQxIyQxIyQ4OSQyNjEwMDIjNTEjJDEjJDYjJDgz,미소래치과의원,51,치과의원,310000,경기,310401,성남수정구,양지동,13136,"경기도 성남시 수정구 산성대로 527, 2층 (양지동)",031-741-2879,,20060420,1,0,0,0,0,1,0,0,0,0,0,0,0,0,127.1638303,37.4580889,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxOTYxIzExIyQxIyQzIyQ3OSQyNjEwMDIjNDEjJDEjJDgjJDgz,미소선치과의원,51,치과의원,310000,경기,310403,성남분당구,서현동,13590,"경기도 성남시 분당구 서현로180번길 13, 303호 (서현동, 서현프라자)",031-708-2875,http://www.misosun.com,20061110,1,0,0,0,0,1,0,0,0,0,0,0,0,0,127.1228679,37.3879155,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxNzAyIzIxIyQyIyQ5IyQwMCQzNjE4MzIjNjEjJDEjJDgjJDgz,미소웰치과의원,51,치과의원,310000,경기,310403,성남분당구,운중동,13466,"경기도 성남시 분당구 운중로 118, 503호 (운중동, 스타타워)",8016-2872,,20110118,1,0,0,0,0,1,0,0,0,0,0,0,0,0,127.0760669,37.391379,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxMzUxIzExIyQyIyQ3IyQwMCQyNjE0ODEjNjEjJDEjJDQjJDgz,미시간치과의원,51,치과의원,310000,경기,310403,성남분당구,정자동,13604,"경기도 성남시 분당구 불정로 168, 301호 (정자동, 예광프라자)",715-7928,,20040210,1,0,0,0,0,1,0,0,0,0,0,0,0,0,127.1231889,37.3596352,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxMzUxIzExIyQxIyQ3IyQ5MiQ0NjE0ODEjNDEjJDEjJDQjJDgz,민치과의원,51,치과의원,310000,경기,310403,성남분당구,야탑동,13508,"경기도 성남시 분당구 야탑로 245, 목련프라자 3층 303,304호 (야탑동)",031-703-1340,,20010704,1,0,0,0,0,0,0,0,1,0,0,0,0,0,127.1459049,37.407245,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNTgxOTYxIzIxIyQxIyQxIyQ5MiQyNjEyMjIjNjEjJDEjJDAjJDgz,바른모양치과의원,51,치과의원,310000,경기,310401,성남수정구,수진동,13327,"경기도 성남시 수정구 수정로 108, 2,3층 (수진동)",031-8039-6543,,20241023,2,0,0,0,0,0,0,0,2,0,0,0,0,0,,,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxMTkxIzIxIyQxIyQ5IyQwMyQyNjE4MzIjNjEjJDEjJDgjJDgz,바른선치과의원,51,치과의원,310000,경기,310403,성남분당구,서현동,13590,"경기도 성남시 분당구 황새울로335번길 5, 401호 401-1(일부)호 (서현동, 엔타운빌딩)",031-696-1221,,20120522,1,0,0,0,0,1,0,0,0,0,0,0,0,0,127.1216975,37.3860493,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNTgxMzUxIzUxIyQyIyQ1IyQwMCQyNjE0ODEjODEjJDEjJDIjJDgz,바른소아치과치과의원,51,치과의원,310000,경기,310403,성남분당구,판교동,13477,"경기도 성남시 분당구 운중로 235, 나래메디플러스 502호 (판교동)",031-709-2879,,20230104,1,0,0,0,0,0,0,0,1,0,0,0,0,0,127.0893162,37.3899515,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNTgxMzUxIzExIyQxIyQzIyQ3OSQyNjE0ODEjODEjJDEjJDYjJDgz,바른손치과의원,51,치과의원,310000,경기,310402,성남중원구,여수동,13439,"경기도 성남시 중원구 양현로405번길 5, 2층 201호 (여수동, 신야탑푸르지오시티)",031-602-2275,,20140307,1,0,0,0,0,0,0,0,1,0,0,0,0,0,127.126897,37.4172917,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxMTkxIzMxIyQxIyQ3IyQ4MiQ0NjE0ODEjNjEjJDEjJDQjJDgz,바른이디자인치과교정과치과의원,51,치과의원,310000,경기,310403,성남분당구,구미동,13630,"경기도 성남시 분당구 돌마로 52, 402호 (구미동, MD프라자)",031-714-2080,,20130423,1,0,0,0,0,0,0,0,1,0,0,0,0,0,127.1077571,37.3496883,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNTgxMzUxIzMxIyQxIyQ3IyQ4OSQzNjE4MzIjNDEjJDEjJDgjJDgz,바른플란트치과교정과치과의원,51,치과의원,310000,경기,310402,성남중원구,성남동,13365,"경기도 성남시 중원구 성남대로 1132, 모란역 센트럴스퀘어 305~309호 (성남동)",031-722-2811,,20210915,2,0,0,0,0,0,0,0,2,0,0,0,0,0,127.1298465,37.4309475,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxNzAyIzExIyQxIyQzIyQwMyQyNjE4MzIjNjEjJDEjJDAjJDgz,박경수치과의원,51,치과의원,310000,경기,310401,성남수정구,태평동,13300,"경기도 성남시 수정구 남문로 65, 5층 (태평동)",031-754-9316,,20000427,1,0,0,0,0,1,0,0,0,0,0,0,0,0,127.1340725,37.4461705,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxMzUxIzMxIyQyIyQ3IyQwMCQyNjEyMjIjNTEjJDEjJDYjJDgz,박근완치과의원,51,치과의원,310000,경기,310402,성남중원구,중앙동,13248,"경기도 성남시 중원구 산성대로 340-1, 3층 (중앙동, 범원빌딩)",031-744-3333,,20050822,1,0,0,0,0,1,0,0,0,0,0,0,0,0,127.1545917,37.4433741,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxOTYxIzMxIyQxIyQ3IyQ2MiQ0NjEwMDIjNDEjJDEjJDgjJDgz,박상복치과의원,51,치과의원,310000,경기,310403,성남분당구,서현동,13587,"경기도 성남시 분당구 불정로376번길 37, 303호 (서현동, 범한프라자)",031-702-5743,,19940322,1,0,0,0,0,1,0,0,0,0,0,0,0,0,127.1394439,37.3716281,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxOTYxIzIxIyQxIyQ5IyQ4MiQ0NjEwMDIjNTEjJDEjJDYjJDgz,박성원치과의원,51,치과의원,310000,경기,310401,성남수정구,태평동,13290,"경기도 성남시 수정구 수정로 179-1, 2층 (태평동)",031-722-1293,,19930503,1,0,0,0,0,1,0,0,0,0,0,0,0,0,127.1398276,37.4435698,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxOTYxIzMxIyQxIyQzIyQ5OSQ0NjEwMDIjNDEjJDEjJDgjJDgz,박성호치과의원,51,치과의원,310000,경기,310403,성남분당구,수내동,13599,"경기도 성남시 분당구 돌마로 361, 501호 (수내동, 동신코아빌딩)",031-712-0638,,19930707,1,0,0,0,0,1,0,0,0,0,0,0,0,0,127.1229626,37.3706238,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxMzUxIzMxIyQxIyQzIyQ3MiQ0NjEwMDIjNzEjJDEjJDgjJDgz,박애치과의원,51,치과의원,310000,경기,310401,성남수정구,신흥동,13345,"경기도 성남시 수정구 산성대로215번길 3, 관서형빌딩 7층 (신흥동)",031-749-6393,,19870508,4,0,0,0,0,3,0,0,1,0,0,0,0,0,127.1415364,37.4384794,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxOTYxIzMxIyQyIyQzIyQwMCQyNjE4MzIjODEjJDEjJDYjJDgz,박진치과의원,51,치과의원,310000,경기,310403,성남분당구,수내동,13599,"경기도 성남시 분당구 내정로 170, 305호 (수내동, 동신파크빌딩)",031-712-0497,,19930614,1,0,0,0,0,1,0,0,0,0,0,0,0,0,127.1196613,37.3734807,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNTgxMzUxIzIxIyQxIyQ5IyQ2MiQyNjE0ODEjNTEjJDEjJDYjJDgz,반트치과교정과치과의원,51,치과의원,310000,경기,310401,성남수정구,,13642,"경기도 성남시 수정구 위례동로 147, 2층 204호 (창곡동, 위례건아타워)",031-758-7080,,20161202,1,0,0,0,0,0,0,0,1,0,0,0,0,0,127.15011,37.4730816,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxMzUxIzIxIyQxIyQ1IyQxMyQyNjE0ODEjNDEjJDEjJDgjJDgz,밝은치과의원,51,치과의원,310000,경기,310401,성남수정구,신흥동,13353,"경기도 성남시 수정구 산성대로 247, 6층 (신흥동)",031-741-2400,,20060412,1,0,0,0,0,0,0,0,1,0,0,0,0,0,127.1446013,37.4400957,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxOTYxIzUxIyQxIyQ1IyQwMyQ0NjE0ODEjNDEjJDEjJDgjJDgz,백상치과의원,51,치과의원,310000,경기,310401,성남수정구,신흥동,13338,"경기도 성남시 수정구 수정로 202, (신흥동)",031-754-7522,,20020902,1,0,0,0,0,1,0,0,0,0,0,0,0,0,127.1422944,37.4438109,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxNzAyIzIxIyQxIyQ1IyQ5OSQyNjEwMDIjNjEjJDEjJDQjJDgz,백세이안치과의원,51,치과의원,310000,경기,310401,성남수정구,신흥동,13338,"경기도 성남시 수정구 수정로 162, 5층 (신흥동)",031-753-7528,,20160204,1,0,0,0,0,0,0,0,1,0,0,0,0,0,127.1380238,37.4425447,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNTgxOTYxIzIxIyQxIyQxIyQ4MiQzNjEyMjIjNDEjJDEjJDQjJDgz,밸런스위례치과의원,51,치과의원,310000,경기,310401,성남수정구,,13640,"경기도 성남시 수정구 위례광장로 300, 창곡동 509번지 7층 707호 (창곡동)",031-752-7528,,20161121,3,0,0,0,0,0,0,0,3,0,0,0,0,0,127.1427026,37.4734648,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxOTYxIzExIyQxIyQzIyQ3OSQ0NjEwMDIjNjEjJDEjJDAjJDgz,베스트치과의원,51,치과의원,310000,경기,310401,성남수정구,신흥동,13353,"경기도 성남시 수정구 산성대로 267, 5층 520~524호 (신흥동)",031-734-0474,,19910223,1,0,0,0,0,1,0,0,0,0,0,0,0,0,127.1464467,37.441324,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNTgxMzUxIzMxIyQxIyQ3IyQ3OSQzNjEwMDIjODEjJDEjJDIjJDgz,베스트치과의원,51,치과의원,310000,경기,310402,성남중원구,성남동,13365,"경기도 성남시 중원구 성남대로 1146, 구정빌딩 4층 401호 (성남동)",031-604-2879,,20210819,1,0,0,0,0,0,0,0,1,0,0,0,0,0,127.1295357,37.4320589,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxMzUxIzMxIyQxIyQzIyQwMyQzNjEyMjIjNjEjJDEjJDgjJDgz,베스티스치과의원,51,치과의원,310000,경기,310403,성남분당구,수내동,13595,"경기도 성남시 분당구 백현로101번길 16, 대덕프라자 3층 309호 (수내동)",031-719-9484,http://besteeth.co.kr/index.php,20050707,1,0,0,0,0,0,0,0,1,0,0,0,0,0,127.1128823,37.377023,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxOTYxIzIxIyQxIyQ5IyQxMyQzNjEyMjIjNDEjJDEjJDgjJDgz,보성치과의원,51,치과의원,310000,경기,310402,성남중원구,상대원동,13219,"경기도 성남시 중원구 둔촌대로 449, A동 308호 (상대원동, 중앙인더스피아상가)",031-733-5557,,19930511,1,0,0,0,0,1,0,0,0,0,0,0,0,0,127.1673568,37.4329235,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxOTYxIzQxIyQxIyQ3IyQ5MiQyNjE4MzIjNTEjJDEjJDIjJDgz,보스턴완치과의원,51,치과의원,310000,경기,310403,성남분당구,서현동,13590,"경기도 성남시 분당구 서현로 192, 야베스밸리 401호 (서현동)",031-758-2275,,20091123,1,0,0,0,0,0,0,0,1,0,0,0,0,0,127.1244293,37.3877936,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxMzUxIzIxIyQxIyQ1IyQwMyQ0NjE0ODEjNDEjJDEjJDQjJDgz,보스턴키즈치과의원,51,치과의원,310000,경기,310403,성남분당구,서현동,13591,"경기도 성남시 분당구 서현로 204, 404호 (서현동, 엘지에클라트2차)",031-708-1221,http://www.bostonkids.co.kr,20041223,1,0,0,0,0,1,0,0,0,0,0,0,0,0,127.125205,37.3870906,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxMzUxIzUxIyQxIyQ1IyQ5OSQyNjEyMjIjNjEjJDEjJDQjJDgz,보스톤치과의원,51,치과의원,310000,경기,310402,성남중원구,성남동,13358,"경기도 성남시 중원구 산성대로 208, 3층 (성남동, 수진역환승주자창)",031-751-0275,,20060721,1,0,0,0,0,1,0,0,0,0,0,0,0,0,127.1419285,37.4374828,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxMzUxIzExIyQxIyQ3IyQ4OSQzNjEyMjIjNDEjJDEjJDQjJDgz,보스톤학년치과의원,51,치과의원,310000,경기,310402,성남중원구,상대원동,13232,"경기도 성남시 중원구 금상로 56, 3층 (상대원동)",031-744-2859,,20040214,1,0,0,0,0,1,0,0,0,0,0,0,0,0,127.1625996,37.4401038,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNTgxMzUxIzExIyQxIyQzIyQ5OSQzNjEwMDIjNjEjJDEjJDAjJDgz,보아스치과의원,51,치과의원,310000,경기,310403,성남분당구,야탑동,13506,"경기도 성남시 분당구 성남대로916번길 7, 서일빌딩 501호 (야탑동)",031-604-2800,,20190211,1,0,0,0,0,0,0,0,1,0,0,0,0,0,127.1298581,37.4111576,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxMzUxIzUxIyQxIyQ1IyQ4OSQyNjEwMDIjNDEjJDEjJDQjJDgz,복음치과의원,51,치과의원,310000,경기,310403,성남분당구,야탑동,13497,"경기도 성남시 분당구 야탑로69번길 8, 503호 (야탑동, 한주코아)",031-705-7528,,20130108,1,0,0,0,0,1,0,0,0,0,0,0,0,0,127.1268269,37.4105245,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxMTkxIzIxIyQyIyQ5IyQwMCQzNjEwMDIjNjEjJDEjJDgjJDgz,복정그린치과의원,51,치과의원,310000,경기,310401,성남수정구,복정동,13112,"경기도 성남시 수정구 복정로 77, 2층 (복정동)",031-751-2822,,20081217,1,0,0,0,0,1,0,0,0,0,0,0,0,0,127.1265043,37.4599826,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxOTYxIzUxIyQxIyQxIyQ4MiQzNjEyMjIjNjEjJDEjJDAjJDgz,본치과의원,51,치과의원,310000,경기,310403,성남분당구,야탑동,13506,"경기도 성남시 분당구 성남대로 906, 5층일부호 (야탑동, 국민은행)",031-703-7683,,19950504,1,0,0,0,0,1,0,0,0,0,0,0,0,0,127.1292177,37.41053,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxMTkxIzMxIyQxIyQ3IyQ2MiQyNjE4MzIjODEjJDEjJDIjJDgz,분당NYU치과의원,51,치과의원,310000,경기,310403,성남분당구,야탑동,13506,"경기도 성남시 분당구 성남대로 912, 312호 (야탑동, BYC빌딩)",031-751-8888,http://www.okimplant.com,20050812,1,0,0,0,0,1,0,0,0,0,0,0,0,0,127.1292477,37.4109685,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNTgxMzUxIzExIyQxIyQ3IyQ4MiQzNjEyMjIjODEjJDEjJDIjJDgz,분당건치과의원,51,치과의원,310000,경기,310403,성남분당구,정자동,13558,"경기도 성남시 분당구 정자로 13, 월드비터 315호, 317호 (정자동)",031-626-2875,,20190919,1,0,0,0,0,0,0,0,1,0,0,0,0,0,127.10633,37.3637163,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxOTYxIzQxIyQxIyQ3IyQ2MiQyNjEwMDIjNjEjJDEjJDAjJDgz,분당그린치과의원,51,치과의원,310000,경기,310403,성남분당구,야탑동,13506,"경기도 성남시 분당구 성남대로926번길 6, 404호 (야탑동, 대덕프라자 )",031-704-2804,,20070511,1,0,0,0,0,0,0,0,1,0,0,0,0,0,127.1298637,37.4121577,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxMzUxIzQxIyQxIyQ3IyQ5OSQzNjE0ODEjODEjJDEjJDYjJDgz,분당뉴욕치과의원,51,치과의원,310000,경기,310403,성남분당구,서현동,13591,"경기도 성남시 분당구 서현로210번길 20, 304호,302호일부호 (서현동, 코코프라자)",031-701-9944,http://www.nyudental.co.kr,20051202,1,0,0,0,0,1,0,0,0,0,0,0,0,0,127.1240452,37.3858444,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNTgxOTYxIzExIyQxIyQzIyQ2MiQzNjEwMDIjNjEjJDEjJDAjJDgz,분당미켈란치과의원,51,치과의원,310000,경기,310403,성남분당구,정자동,13562,"경기도 성남시 분당구 정자일로 100, 204, 205호 (정자동, 미켈란쉐르빌)",031-717-2835,,20230802,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxOTYxIzUxIyQxIyQ1IyQ4MiQzNjE0ODEjNjEjJDEjJDgjJDgz,분당삼성치과의원,51,치과의원,310000,경기,310403,성남분당구,수내동,13597,"경기도 성남시 분당구 내정로 167, 301호 (수내동, 양지프라임)",031-719-2875,,20100702,1,0,0,0,0,1,0,0,0,0,0,0,0,0,127.1191711,37.3738727,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxOTYxIzIxIyQxIyQ5IyQ3MiQzNjEyMjIjNDEjJDEjJDgjJDgz,분당상아치과의원,51,치과의원,310000,경기,310403,성남분당구,정자동,13612,"경기도 성남시 분당구 내정로 29, 203,204호 (정자동, 금곡프라자)",031-714-4466,,19950125,2,0,0,0,0,2,0,0,0,0,0,0,0,0,127.1145117,37.3627869,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxOTYxIzMxIyQxIyQzIyQxMyQzNjEwMDIjODEjJDEjJDYjJDgz,분당세란치과의원,51,치과의원,310000,경기,310403,성남분당구,서현동,13586,"경기도 성남시 분당구 돌마로476번길 31, 211호 (서현동, 임광근린상가)",031-702-5450,,19930923,1,0,0,0,0,1,0,0,0,0,0,0,0,0,127.135824,37.3749039,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxMTkxIzMxIyQxIyQ3IyQ3OSQzNjEwMDIjNzEjJDEjJDgjJDgz,분당어린이치과의원,51,치과의원,310000,경기,310403,성남분당구,분당동,13583,"경기도 성남시 분당구 장안로 27, 3층 (분당동, SNH타워)",031-716-5275,,20040615,6,0,0,0,0,0,0,0,6,0,0,0,0,0,127.1424768,37.3697326,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxNzAyIzIxIyQxIyQ5IyQ4OSQyNjEyMjIjNDEjJDEjJDgjJDgz,분당연세치과의원,51,치과의원,310000,경기,310403,성남분당구,정자동,13610,"경기도 성남시 분당구 느티로 71, 304호 (정자동, 현대프라자)",715-0089,,19950519,1,0,0,0,0,1,0,0,0,0,0,0,0,0,127.1125857,37.3687763,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxMTkxIzIxIyQxIyQxIyQ5OSQzNjEyMjIjNTEjJDEjJDIjJDgz,분당올치과의원,51,치과의원,310000,경기,310403,성남분당구,정자동,13558,"경기도 성남시 분당구 성남대로331번길 3-3, 4층 406호 (정자동, 젤존타워)",031-719-1212,,20070810,1,0,0,0,0,1,0,0,0,0,0,0,0,0,127.1077176,37.3653352,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxNzAyIzUxIyQyIyQxIyQwMCQyNjE0ODEjNjEjJDEjJDAjJDgz,분당웰치과의원,51,치과의원,310000,경기,310403,성남분당구,서현동,13588,"경기도 성남시 분당구 중앙공원로39번길 49, 204호 (서현동, 서현지엔느빌딩)",031-781-2235,http://www.bundangwell.com/,20030228,1,0,0,0,0,1,0,0,0,0,0,0,0,0,127.1247778,37.3837934,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxMzUxIzMxIyQxIyQ3IyQ4MiQzNjEyMjIjODEjJDEjJDIjJDgz,분당지세븐치과의원,51,치과의원,310000,경기,310403,성남분당구,금곡동,13618,"경기도 성남시 분당구 돌마로 85, 304호 (금곡동)",713-2022,http://,20051011,1,0,0,0,0,1,0,0,0,0,0,0,0,0,127.111345,37.3503901,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxOTYxIzIxIyQxIyQ5IyQ5MiQyNjEyMjIjNTEjJDEjJDYjJDgz,분당치과의원,51,치과의원,310000,경기,310403,성남분당구,분당동,13583,"경기도 성남시 분당구 장안로 35, 4층 (분당동, 성창빌딩)",031-709-2828,,20011030,1,0,0,0,0,1,0,0,0,0,0,0,0,0,127.1431494,37.3701203,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxMTkxIzIxIyQxIyQxIyQ3MiQzNjE0ODEjNDEjJDEjJDQjJDgz,분당퍼스트치과의원,51,치과의원,310000,경기,310403,성남분당구,수내동,13595,"경기도 성남시 분당구 황새울로200번길 40, 5층 (수내동)",031-719-2825,http://www.bdfirst.co.kr,20110826,1,0,0,0,0,1,0,0,0,0,0,0,0,0,127.1144048,37.3774894,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxMTkxIzExIyQxIyQzIyQ5MiQ0NjE0ODEjNTEjJDEjJDIjJDgz,분당하얀치과의원,51,치과의원,310000,경기,310403,성남분당구,서현동,13577,"경기도 성남시 분당구 서현로321번길 10, 301호 (서현동, 승영지빌딩)",031-708-2827,,20070412,1,0,0,0,0,1,0,0,0,0,0,0,0,0,127.1360479,37.3799841,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxNzAyIzIxIyQxIyQ5IyQ4MiQyNjEwMDIjNDEjJDEjJDgjJDgz,분당형치과의원,51,치과의원,310000,경기,310403,성남분당구,서현동,13587,"경기도 성남시 분당구 분당로263번길 35, 203호 (서현동, 굿모닝프라자)",706-2855,,20101122,1,0,0,0,0,1,0,0,0,0,0,0,0,0,127.1398067,37.3717266,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxNzAyIzExIyQxIyQ3IyQ2MiQ0NjE0ODEjNTEjJDEjJDIjJDgz,분당후즈후치과의원,51,치과의원,310000,경기,310403,성남분당구,수내동,13595,"경기도 성남시 분당구 황새울로 216, 201호 (수내동, 휴맥스빌리지)",031-1899-7028,,20140729,1,0,0,0,0,1,0,0,0,0,0,0,0,0,127.1127908,37.3784792,
