암호화요양기호,요양기관명,위치_공공건물(장소)명,위치_방향,위치_거리,주차_가능대수,주차_비용 부담여부,주차_기타 안내사항,휴진안내_일요일,휴진안내_공휴일,응급실_주간_운영여부,응급실_주간_전화번호1,응급실_주간_전화번호2,응급실_야간_운영여부,응급실_야간_전화번호1,응급실_야간_전화번호2,점심시간_평일,점심시간_토요일,접수시간_평일,접수시간_토요일,진료시작시간_일요일,진료종료시간_일요일,진료시작시간_월요일,진료종료시간_월요일,진료시작시간_화요일,진료종료시간_화요일,진료시작시간_수요일,진료종료시간_수요일,진료시작시간_목요일,진료종료시간_목요일,진료시작시간_금요일,진료종료시간_금요일,진료시작시간_토요일,진료종료시간_토요일
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMTkxIzMxIyQyIyQ3IyQwMCQyNjE0ODEjNDEjJDEjJDQjJDgz,베네핏의원,미금역 5번출구 엠코헤리츠 2층,,10m,700.0,N,진료 2시간 무료,전부 휴진,전부 휴진,N,,,N,,,13시00분~14시00분,,,,,,1000.0,1930.0,1000.0,1930.0,,,1000.0,1930.0,1000.0,1930.0,900.0,1600.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMTkxIzQxIyQxIyQ3IyQ4MiQyNjE0ODEjODEjJDEjJDIjJDgz,분당현피부과의원,,,,300.0,Y,진료시 30분 무료,,,N,,,N,,,13시00분~14시00분,,10시00분~18시30분,10시00분~14시00분,,,1000.0,2000.0,1000.0,1900.0,1000.0,2000.0,,,1000.0,2000.0,1000.0,1600.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMTkxIzQxIyQxIyQ3IyQ5MiQyNjE4MzIjNDEjJDEjJDQjJDgz,서현삼성이비인후과의원,성지하이츠텔,,,1.0,N,지하주차장(B2~B4),휴진,휴진,N,,,N,,,,,,,,,930.0,1500.0,930.0,1500.0,930.0,1500.0,930.0,1500.0,930.0,1500.0,930.0,1100.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMTkxIzUxIyQxIyQ1IyQ5MiQzNjEyMjIjNzEjJDEjJDgjJDgz,스마일내과의원,,,,10.0,N,수정커뮤니티센터( 탄리로59 ) 주차하시고 병원 접수대에 차량번호 말씀해주시면 진료에 따라 처리 해드립니다.,전부휴진,전부휴진,N,,,N,,,13시00분~14시00분,,09시00분~17시40분,09시00분~12시40분,,,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1300.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMTkxIzUxIyQxIyQ1IyQ5OSQ0NjE0ODEjNzEjJDEjJDgjJDgz,오라클피부과의원,,,,,,,휴진,휴진,N,,,N,,,13시00분~14시00분,점심시간 없음,진료마감 1시간 전,진료마감 1시간 전,0.0,0.0,1000.0,1900.0,1000.0,1900.0,1000.0,1900.0,0.0,0.0,1000.0,1900.0,1000.0,1500.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMTkxIzUxIyQxIyQ1IyQxMyQyNjE4MzIjNzEjJDEjJDgjJDgz,우리가정의학과의원,판교원마을 푸르지오 5단지 단지내 상가,,,9.0,N,,,,N,,,N,,,13시 00분 ~ 14시 00분,13시 00분 ~ 14시 00분,08시 40분 ~ 18시 50분,08시 40분 ~ 14시 50분,840.0,1250.0,840.0,1850.0,840.0,1850.0,840.0,1850.0,840.0,1850.0,840.0,1850.0,840.0,1450.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMTkxIzUxIyQxIyQxIyQ3MiQzNjE4MzIjNjEjJDEjJDAjJDgz,분당우리산부인과의원,꽃메사거리 중앙공원,신세계백화점 방향,50m,30.0,N,,전부 휴진,전부 휴진,N,,,N,,,,,,,,,,,,,,,,,,,,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMTkxIzUxIyQyIyQ1IyQwMCQzNjE4MzIjNjEjJDEjJDgjJDgz,최성림유외과의원,정자역 5번출구,수내역(출구 반대)방향 횡단보도 건너서 직진,100m,40.0,N,,전부 휴진,전부 휴진,N,,,N,,,13시 ~ 14시,13시 ~ 14시,09시 ~ 18시,09시 ~ 14시,,,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1400.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMzUxIzIxIyQxIyQ1IyQ2MiQ0NjEwMDIjNDEjJDEjJDgjJDgz,이지브레인 정신건강의학과의원,서현역 3번출구,분당구청방향,100미터,3.0,N,,전부휴진,전부휴진,N,,,N,,,13시00분-14시00분,,,,,,1000.0,1900.0,1000.0,1900.0,1000.0,1900.0,1000.0,1900.0,1000.0,1900.0,1000.0,1400.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMzUxIzIxIyQxIyQ5IyQ3MiQzNjE0ODEjNTEjJDEjJDYjJDgz,우리집의원,,,,,,,전부휴진,전부휴진,N,,,N,,,13시00분~14시00분,,,,,,800.0,1830.0,800.0,1830.0,800.0,1300.0,800.0,1830.0,800.0,1830.0,800.0,1300.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMzUxIzIxIyQxIyQxIyQ3OSQ0NjEwMDIjNjEjJDEjJDQjJDgz,삼성항외과의원,2001 아울렛,바로앞,10미터,80.0,Y,"외래진료, 대장경검사, 수술시 주차 무료",전부 휴진,전부 휴진,N,,,N,,,13시00분~14시00분,,"09시00분~16시40분, 수요일:09시00분~11시40분",09시00분~11시40분,,,900.0,1700.0,900.0,1700.0,900.0,1200.0,900.0,1700.0,900.0,1700.0,900.0,1200.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMzUxIzIxIyQxIyQxIyQ4MiQ0NjEwMDIjODEjJDEjJDYjJDgz,메트로재활의학과의원,,,,,,,,,N,,,N,,,12시30분~2시00분,,,,,,930.0,1830.0,930.0,1830.0,930.0,1830.0,930.0,1830.0,930.0,1830.0,930.0,1200.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMzUxIzMxIyQxIyQ3IyQ3OSQyNjEyMjIjNTEjJDEjJDYjJDgz,장앤전내과이비인후과의원,우리은행5층,,,50.0,N,,휴진,휴진,N,,,N,,,13시00분~14시00분,13시00분~13시30분,,,,,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1500.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMzUxIzMxIyQxIyQzIyQ4MiQyNjE4MzIjODEjJDEjJDYjJDgz,노블정형외과의원,판교도서관 사거리 더제이에스빌딩4층,서판교,,1.0,N,주차장이 협소하오니 대중교통 이용하시기 바랍니다.,휴진,휴진,N,,,N,,,13시00분~14시00분,,09시00분~19시00분,09시00분~14시00분,,,900.0,2100.0,900.0,1900.0,900.0,1900.0,900.0,1900.0,900.0,2100.0,900.0,1400.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMzUxIzQxIyQxIyQ3IyQ3OSQzNjEwMDIjNjEjJDEjJDAjJDgz,리즈피부과의원,정자역 3번 출구,미금역 방향,10m,90.0,N,1시간 30분 무료 주차,전부 휴진,,N,,,N,,,13시00분 ~ 14시 00분,,10시00분 ~ 19시00분,09시30분  ~ 13시30분,,,1000.0,1930.0,1000.0,1930.0,,,1000.0,1930.0,1000.0,1930.0,930.0,1400.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMzUxIzUxIyQxIyQ1IyQ2MiQyNjE0ODEjNjEjJDEjJDQjJDgz,서울휴재활의학과의원,,,,30.0,N,1시간 무료 입니다,휴진,휴진,N,,,N,,,"월,화,수,목,금 저녁시간  17시~18시",점심시간 없음,12시30분~7시30분,9시~1시,,,1230.0,2100.0,1230.0,2100.0,1230.0,2100.0,1230.0,2100.0,1230.0,2100.0,900.0,1500.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMzUxIzUxIyQxIyQ1IyQ3MiQzNjEwMDIjNTEjJDEjJDYjJDgz,분당연세비뇨의학과의원,이매2동 동사무소,이매역방향으로,50m,10.0,N,발렛서비스,휴진,휴진,N,,,N,,,13시00분~14시00분,,09시00분~17시30분,09시00분~13시30분,,,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1400.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMzUxIzUxIyQyIyQ1IyQwMCQ0NjE0ODEjNTEjJDEjJDYjJDgz,행복한내과의원,메디원빌딩,,,8.0,N,모든 건물에서 사용중이니 복잡할수 있습니다.,전부 휴진,전부 휴진,N,,,N,,,13시00분~14시00분 (수요일은 오전진료만),,08시30분~18시00분 (수요일은 오전진료만),08시30분~13시00분,,,830.0,1800.0,830.0,1800.0,830.0,1200.0,830.0,1800.0,830.0,1800.0,830.0,1300.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzExIyQxIyQ3IyQ3MiQzNjEyMjIjNzEjJDEjJDgjJDgz,연세맑은이비인후과의원,,,,47.0,N,,9-1시,9-1시,N,,,N,,,12시30분~14시00분,,,,900.0,1300.0,900.0,1820.0,900.0,1820.0,900.0,1820.0,,,900.0,1820.0,900.0,1300.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzExIyQxIyQ3IyQ3OSQzNjE4MzIjODEjJDEjJDYjJDgz,모란이비인후과의원,,,,,,,,,N,,,N,,,12시30분-14시,,,,,,900.0,1900.0,900.0,1900.0,900.0,1900.0,900.0,1900.0,900.0,1900.0,900.0,1300.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzExIyQxIyQzIyQ3OSQyNjE4MzIjNDEjJDEjJDQjJDgz,연세유효민내과의원,분당고등학교 후문,파크타운방향,500m,20.0,N,1시간 30분 제공,휴진,휴진,N,,,N,,,13시00분~14시00분,,,,,,830.0,1900.0,830.0,1900.0,830.0,1900.0,830.0,1900.0,830.0,1900.0,830.0,1300.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzExIyQxIyQzIyQ4MiQyNjE4MzIjNTEjJDEjJDYjJDgz,윤유마취통증의학과의원,성남시의료원 입구 삼거리 참조은 약국 2층,,,10.0,N,"주차 엘리베이터를 사용함.  그랜져, 소나타 급 초과 대형 승용차 주차는 어려우니 인근 이마트 유료, 구시청 주위 공영 주차장 이용해 주십시오",전부휴진,전부휴진,N,,,N,,,12시45분 ~ 14시00분,없슴,09시00분~17시30분 (수12시00분) # 예약제 시행중,09시00분 ~ 13시00분 # 예약제시행중,,,900.0,1730.0,900.0,1730.0,900.0,1630.0,900.0,1730.0,900.0,1730.0,900.0,1330.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQ1IyQ4OSQzNjE0ODEjNjEjJDEjJDAjJDgz,성남속편한내과의원,이마트 성남점,길건너 대각선,20m,10.0,N,병원 뒷편 주차장 (SUV 차량은 불가능) 또는 보건소 1시간 무료,휴진,,N,,,N,,,13시 ~ 14시,,08시30분 ~ 18시00분,08시30분 ~ 13시00분,,,830.0,1800.0,830.0,1800.0,830.0,1800.0,830.0,1800.0,830.0,1800.0,830.0,1300.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQ1IyQ5MiQyNjE0ODEjNjEjJDEjJDQjJDgz,맑은유영상의학과의원,분당선 미금역,"미금역 3,4번 출구",바로 앞 분당프라자 4층,135.0,Y,"회차시 20분 무료, 초음파검사시 1시간 무료",전부휴진,전부휴진,N,,,N,,,"13시00분~14시00분, 목요일: 없음",,"09시00분~18시00분, 목요일 ; 09시00분~13시00분",09시00분~14시00분,,,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1300.0,900.0,1800.0,900.0,1400.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQ5IyQ4OSQ0NjE0ODEjNTEjJDEjJDYjJDgz,조인정형외과의원,미금역 1번 출구 버스정류장앞,1번 출구에서 정자역 방향,10M,80.0,N,진료 시간내 무료,전부 휴진,전부 휴진,N,,,N,,,13시00분 ~ 14시00분,13시00분~14시00분,09시00분~17시50분,09시00분~14시50분,,,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1500.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQ5IyQ4OSQzNjEyMjIjNzEjJDEjJDgjJDgz,그랜드비뇨의학과의원,판교역 1번출구,북편,200m,50.0,N,건물 뒷편 지하주차장 완비,휴진,휴진,N,,,N,,,13시 00분 ~ 14시 00분,,09시 30분 ~ 18시 30분,09시 00분 ~ 13시 00분,,,930.0,1830.0,930.0,1830.0,930.0,1830.0,930.0,1830.0,930.0,1830.0,900.0,1300.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQ5IyQwMyQ0NjEwMDIjNTEjJDEjJDIjJDgz,연세더리더스내과의원,,,,,,,,,N,,,N,,,13시00분~14시00분,,09시00분~17시30분,09시00분~12시30분,,,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1300.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQ5IyQwMyQzNjEyMjIjODEjJDEjJDIjJDgz,위례나무의원,우성위례타워,,,20.0,N,,전부 휴진,전부 휴진,N,,,N,,,1시~2시,없음,9시~18시,9시~3시,,,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1500.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQxIyQ3MiQyNjE4MzIjODEjJDEjJDYjJDgz,고려드림내과의원,"모란시장, 뉴코아 아울렛",모란시장 방향 길가 대로변,,10.0,N,"중형 차 이하인 경우 지하 주차장에서  기계주차 가능하나 대형차일 경우 모란시장 공영 유료주차장 이용 단, 장날(4일& 9일)은 대중 교통을 이용하시길 바랍니다.",휴진,휴진,N,,,N,,,오후 1시~2시,점심시간 없음,"오전 8시30분~ 오후 6시(단,매주 목요일은 오후 1시까지 진료)",오전 8시 30분~오후 1시 30분,,,,,,,,,,,,,,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQxIyQ4MiQzNjE4MzIjODEjJDEjJDYjJDgz,행복한정신건강의학과의원,성남수정구 중앙빌딩,,,5.0,N,기계식 주차 제한적일수 있습니다.,,,N,,,N,,,12시30분 ~13시30분,12시30분~13시30분,9시30~5시30분,9시30분~13시30,,,800.0,2000.0,800.0,2000.0,800.0,2000.0,800.0,2000.0,800.0,2000.0,800.0,1400.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQxIyQwMyQzNjEyMjIjNjEjJDEjJDQjJDgz,알파비뇨의학과의원,코티야드 메리어트호텔,주차장,30M,60.0,N,본원 건물 지하 5층까지 주차장 완비 (만차시 본건물 주차장 입구  맞은편 AJ파크 주차장이용),휴무,휴무,N,,,N,,,13시 00분~14시 00분,없음,8시 30분~20시 00분,9시 00분~14시 00분,,,830.0,2000.0,830.0,2000.0,830.0,2000.0,830.0,2000.0,830.0,2000.0,900.0,1400.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQyIyQ5IyQwMCQyNjE4MzIjNzEjJDEjJDgjJDgz,새봄이비인후과의원,판교도서관입구 열린하늘문교회 건너편 파리바게트건물 3층,,,,,,휴진,휴진,Y,,,N,,,13:00~14:00,없음,09:00~19:00,09:00~14:00,,,900.0,1900.0,900.0,1900.0,1400.0,1900.0,900.0,1900.0,900.0,1900.0,900.0,1400.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQyIyQxIyQwMCQzNjEwMDIjNDEjJDEjJDgjJDgz,닥터엘의원,,,,,,,,,N,,,N,,,13시00분~14시00분,점심시간 없음,,,,,1000.0,1900.0,1400.0,2030.0,1000.0,1900.0,1000.0,1900.0,1000.0,1900.0,1000.0,1400.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQ3IyQ4MiQyNjEwMDIjNjEjJDEjJDQjJDgz,신상건신경과의원,성남 교보빌딩(교보문고),맞은편,,16.0,N,기계식 주차엘리베이터로 조작이 어려우실 수 있습니다. 차고가 높은 승합차는 주차가 불가능 합니다.,휴진,휴진,N,,,N,,,13시00분 ~ 14시00분,,09시00분 ~ 19시00분,09시00분 ~ 14시00분,,,930.0,630.0,930.0,630.0,930.0,630.0,930.0,630.0,930.0,630.0,930.0,1400.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQ3IyQwMyQzNjEwMDIjNTEjJDEjJDIjJDgz,서울미피부과의원,판교LUX TOWER,,,0.0,Y,"진료 본 시간만큼만 주차비용 무료, 발렛서비스 이용 비용은 무료",전부 휴진,전부 휴진,N,,,N,,,13시00분~14시00분,,10시00분~18시00분 <야간진료시 20시까지 접수>,10시00분~13시분,0.0,0.0,1000.0,1900.0,1000.0,2100.0,1000.0,1900.0,0.0,0.0,1000.0,2100.0,1000.0,1400.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQzIyQ2MiQ0NjEwMDIjNDEjJDEjJDQjJDgz,비타민의원,,,,65.0,N,내원 시간 주차 무료,전부 휴진,전부 휴진,N,,,N,,,,,,,,,,,,,,,,,,,,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQzIyQ2MiQyNjE0ODEjNjEjJDEjJDgjJDgz,21세기미금의원,미도프라자,,,50.0,N,진료시간만큼 무료쿠폰지급,전부휴진,전부휴진,N,,,N,,,1시-2시,,9시-6시,9시30분-1시,,,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1300.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQzIyQ4MiQzNjEwMDIjNDEjJDEjJDgjJDgz,우리희망내과의원,,,,30.0,N,,전부 휴진,전부 휴진,N,,,N,,,13시00분~14시00분,,,,,,830.0,1800.0,830.0,1800.0,830.0,1800.0,830.0,1800.0,830.0,1800.0,830.0,1400.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQzIyQ5MiQyNjEwMDIjNjEjJDEjJDgjJDgz,판교연세내과의원,,,,,,,,,N,,,N,,,13시00분~14시00분,,,,,,830.0,1800.0,830.0,1800.0,830.0,1800.0,830.0,1800.0,830.0,1800.0,830.0,1300.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzQxIyQxIyQ3IyQ3OSQzNjEwMDIjNDEjJDEjJDgjJDgz,서울탑정신건강의학과의원,,,,,,,전부 휴진,전부 휴진,N,,,N,,,13시00분~14시00분,,,,,,1400.0,1900.0,1000.0,1900.0,1000.0,1900.0,1400.0,1900.0,1000.0,1900.0,900.0,1400.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzQxIyQxIyQ3IyQ5OSQyNjE4MzIjODEjJDEjJDYjJDgz,청의원,,,,,,,,,N,,,N,,,,,,,,,930.0,2100.0,930.0,1900.0,930.0,2100.0,930.0,1900.0,930.0,2100.0,930.0,1600.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzQxIyQxIyQ3IyQwMyQyNjE0ODEjODEjJDEjJDIjJDgz,에디슨 소아청소년과의원,이마트,수정구청 방향으로 대각선,50m,10.0,N,,전부 휴진,전부 휴진,N,,,N,,,13시00분~14시00분,해당없음,09시00분~18시00분,09시00분~13시00분,,,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1300.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzQxIyQxIyQ3IyQxMyQzNjE0ODEjODEjJDEjJDIjJDgz,이앤박내과의원,미금역,2번 출구,100m,20.0,N,,종일 휴진,오후 1시 이후,N,,,N,,,13시00분~14시00분,,09시00분~18시40분,09시00분~13시40분,,,900.0,1900.0,900.0,1900.0,900.0,1900.0,900.0,1900.0,900.0,1900.0,900.0,1400.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzUxIyQxIyQ1IyQ3MiQ0NjE0ODEjNjEjJDEjJDAjJDgz,미모아피부과의원,미금역,1번출구방향,바로,0.0,N,,휴진,휴진,N,,,N,,,13시~14시,13시00분~15시30분,10시00~12시00,(오전09시30분~11시30분)    (오후13시30분~14시00까지),,,1000.0,1900.0,1000.0,1900.0,1000.0,1900.0,1000.0,1900.0,1000.0,1900.0,930.0,1530.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzUxIyQxIyQ1IyQ4MiQyNjEwMDIjNjEjJDEjJDAjJDgz,뜰에샘의원,야탑역 분당선,1번출구에서 모란방향,,100.0,N,,전부 휴진,전부 휴진,N,,,N,,,13시00분 ~ 14시30분,,오전 09시30분 ~ 12시00분  오후 2시30분 ~ 18시00분,09시00분 ~ 13시00분,,,930.0,1800.0,930.0,1800.0,,,930.0,1800.0,930.0,1800.0,900.0,1300.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzUxIyQyIyQxIyQwMCQ0NjE0ODEjNTEjJDEjJDYjJDgz,준이비인후과의원,송현초등학교,건너편,,30.0,N,주차공간이 협소합니다. 양해 부탁드립니다.,휴진,휴진,N,,,N,,,13시-14시,,,,,,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1400.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxOTYxIzExIyQxIyQ3IyQ2MiQyNjE4MzIjNjEjJDEjJDAjJDgz,엘성형외과의원,분당 우체국,사거리방향,10m이내,50.0,Y,기본 1시간 무료,전부휴진,전부휴진,N,,,N,,,,,,,,,,,,,,,,,,,,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxOTYxIzExIyQxIyQ3IyQ2MiQzNjE0ODEjNTEjJDEjJDIjJDgz,신의의원,지하철 모란역 5번출구,모란5일장시장,100m,20.0,N,,전부휴진,휴진,N,,,N,,,13시00분-14시00분,,,,,,930.0,1830.0,930.0,2030.0,,,930.0,2030.0,930.0,1830.0,930.0,1330.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxOTYxIzExIyQxIyQ3IyQwMyQzNjEyMjIjODEjJDEjJDIjJDgz,서현안과의원,,,,100.0,N,,전부 휴진,전부 휴진,N,,,N,,,13시00분 - 14시00분,13시00분 - 14시00분,,,,,930.0,1830.0,930.0,1830.0,930.0,1830.0,930.0,1830.0,930.0,1830.0,930.0,1600.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxOTYxIzExIyQxIyQzIyQ4OSQ0NjEwMDIjNjEjJDEjJDQjJDgz,연세플러스내과의원,삼성생명,성남시의료원 방향,10m,8.0,N,,휴무,휴무,N,,,N,,,12시 30분 ~ 13시 30분,,08시20분~17시15분,08시20분~12시10분,,,830.0,1730.0,830.0,1730.0,830.0,1730.0,830.0,1730.0,830.0,1730.0,830.0,1230.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxOTYxIzExIyQyIyQ3IyQwMCQzNjEwMDIjNTEjJDEjJDYjJDgz,늘푸른피부과의원,,,,,,,전부 휴진,전부 휴진,N,,,N,,,12시40분~2시,,목요일휴진,,,,940.0,1840.0,940.0,1940.0,940.0,1840.0,,,940.0,1940.0,940.0,1340.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxOTYxIzExIyQyIyQzIyQwMCQyNjEyMjIjNTEjJDEjJDIjJDgz,이지의원,,,,,,,,,N,,,N,,,1:00~2:00,,09:00~18:30,9:00~2:00,,,,,,,,,,,,,,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxOTYxIzExIyQyIyQzIyQwMCQzNjEyMjIjNjEjJDEjJDQjJDgz,홍만제정신건강의학과의원,,,,5.0,N,,전부 휴진,전부 휴진,N,,,N,,,12시30분~14시,,,,,,930.0,1830.0,930.0,1830.0,930.0,1830.0,1400.0,1830.0,930.0,1830.0,930.0,1400.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxOTYxIzIxIyQxIyQ1IyQ5MiQzNjEwMDIjNjEjJDEjJDQjJDgz,분당우태하피부과의원,(투썸플레이스) 주영빌딩 5층,효자촌 버스 정류소 앞,,80.0,N,진료확인,전부 휴진,전부 휴진,N,,,N,,,13시~14시,,09시30분~16시45분,09시30분~13시30분,,,930.0,1700.0,930.0,1700.0,930.0,1700.0,930.0,1700.0,930.0,1700.0,930.0,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxOTYxIzIxIyQxIyQxIyQ5OSQyNjE0ODEjNDEjJDEjJDgjJDgz,우리의원,,,,10.0,N,,전부 휴진,전부 휴진,N,,,N,,,13시00분~14시00분,,09시00분~17시50분,09시00분~12시50분,,,900.0,1800.0,900.0,1800.0,900.0,1300.0,900.0,1800.0,900.0,1800.0,900.0,1300.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxOTYxIzIxIyQxIyQxIyQ5OSQzNjE0ODEjNjEjJDEjJDAjJDgz,LH의원,,,,,,,전부휴진,전부휴진,N,,,N,,,11시 40분~13시00분,,08시 00분~18시00,,,,800.0,1700.0,800.0,1700.0,800.0,1140.0,800.0,1700.0,800.0,1700.0,,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxOTYxIzMxIyQxIyQ3IyQ3MiQzNjE4MzIjNjEjJDEjJDgjJDgz,분당예비뇨기과의원,티지아이프라이데이 분당점 3층(내비게이션에서 '예비뇨기과의원'으로 검색),,,40.0,N,,전부휴진,전부휴진,N,,,N,,,13시00분~14시00분,,09시00분~17시50분,09시00분~12시50분,,,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1300.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxOTYxIzMxIyQxIyQ3IyQ5OSQzNjE0ODEjNDEjJDEjJDQjJDgz,상쾌한이비인후과의원,,,,,,,전부휴진,전부휴진,N,,,N,,,13:00~14:00,,,,,,830.0,1900.0,830.0,1900.0,830.0,1900.0,1400.0,1900.0,830.0,1900.0,830.0,1400.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxOTYxIzMxIyQxIyQzIyQ4OSQyNjE0ODEjNTEjJDEjJDYjJDgz,메디원변재광의원,수진역 4번출구,나오자 마자 웅지빌딩  4층,10m,,,"건물주차가 협소해서 주변 공영 주차장, 수진역환승주차장 이용해주세요.  건물 뒤편 퀸즈빌 모텔 주차장 이용하면 편리합니다.",휴진,휴진,N,,,N,,,오후1시부터2시,없음,오후 6시50문까지,오후1시50분까지,,,900.0,1900.0,900.0,1900.0,,,900.0,1900.0,900.0,1900.0,900.0,1400.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxOTYxIzMxIyQxIyQzIyQ4OSQyNjEyMjIjNDEjJDEjJDQjJDgz,필립의원,분당소방서방향,,,30.0,Y,진료 및 종합 검진시 4시간 무료,휴진,휴진,N,,,N,,,13시 - 14시,-,08시30분 - 17시30분,08시30분 - 12시00분,,,830.0,1730.0,830.0,1730.0,830.0,1730.0,830.0,1730.0,830.0,1730.0,830.0,1300.0
